delivery_datatype	check_status_sv	data_checked_by_sv	visit_year	platform_code	visit_id	expedition_id	station_name	reported_station_name	sample_project_name_sv	sample_orderer_name_sv	visit_date	sample_time	sample_enddate	sample_endtime	shark_sample_id	sample_latitude_dm	sample_longitude_dm	sample_latitude_dd	sample_longitude_dd	positioning_system_code	water_depth_m	wind_direction_code	wind_speed_ms	air_temperature_degc	air_temperature_wet_degc	air_pressure_hpa	weather_observation_code	cloud_observation_code	wave_observation_code	ice_observation_code	Secchi depth (m)	QFLAG Secchi depth	additional_sampling	visit_comment	sample_depth_m	Pressure CTD (dbar)	QFLAG Pressure CTD	Temperature bottle (C)	QFLAG Temperature bottle	Temperature CTD (C)	QFLAG Temperature CTD	Salinity bottle (o/oo psu)	QFLAG Salinity bottle	Salinity CTD (o/oo psu)	QFLAG Salinity CTD	Conductivity_25 bottle (mS/m)	QFLAG Conductivity_25 bottle	Conductivity CTD (mS/m)	QFLAG Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	QFLAG Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	QFLAG Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	QFLAG Hydrogen sulphide H2S	pH	QFLAG pH	pH Laboratory	QFLAG pH Laboratory	Temperature pH Laboratory (C)	QFLAG Temperature pH Laboratory	Alkalinity (mmol/kg)	QFLAG Alkalinity	Alkalinity_2 (mmol/l)	QFLAG Alkalinity_2	Phosphate PO4-P (umol/l)	QFLAG Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	QFLAG Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	QFLAG Nitrite NO2-N	Nitrate NO3-N (umol/l)	QFLAG Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	QFLAG Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	QFLAG Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	QFLAG Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	QFLAG Humus	Chlorophyll-a bottle (ug/l)	QFLAG Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	QFLAG Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	QFLAG Particulate organic carbon POC	Total organic carbon TOC (mg/l)	QFLAG Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	QFLAG Particulate organic nitrogen PON	Current direction (deca degrees)	QFLAG Current direction	Current velocity (cm/s)	QFLAG Current velocity	Lignin (mg/l)	QFLAG Lignin	Yellow substance (1/l)	QFLAG Yellow substance	Aluminium (ug/l)	QFLAG Aluminium	Urea (umol/l)	QFLAG Urea	Colored dissolved organic matter CDOM (1/m)	QFLAG Colored dissolved organic matter CDOM	sample_comment	location_water_category	location_water_district	location_svar_sea_area_name	location_svar_sea_area_code	location_type_area	location_sea_basin	location_helcom_ospar_area	location_economic_zone	location_county	location_municipality	station_viss_eu_id	reporting_institute_name_sv	data_holding_centre	internet_access	dataset_name	dataset_file_name
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0065		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-05-05	06:22			SHARK-HYD+2015+77LA+0065+10+10	58 48.00	17 37.00	58.80000	17.61667		42.8	16	2	7			4	8	2	0	11.5				10					6.22				6.384								8.70										1.552				0.35		0.76						0.04		0.05		19.20		12.50				1.61																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0065		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-05-05	06:22			SHARK-HYD+2015+77LA+0065+15+15	58 48.00	17 37.00	58.80000	17.61667		42.8	16	2	7			4	8	2	0	11.5				15					6.23				6.385								8.69										1.549				0.33		1.06						0.02		0.05		22.09		12.52				2.97																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0065		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-05-05	06:22			SHARK-HYD+2015+77LA+0065+20+20	58 48.00	17 37.00	58.80000	17.61667		42.8	16	2	7			4	8	2	0	11.5				20					6.26				6.390								8.69										1.553				0.33		0.70						0.02		0.08		19.05		12.60				1.7																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0065		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-05-05	06:22			SHARK-HYD+2015+77LA+0065+25+25	58 48.00	17 37.00	58.80000	17.61667		42.8	16	2	7			4	8	2	0	11.5				25					6.23				6.396								8.68										1.551				0.34		0.68						0.04		0.06		18.06		12.85																													2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0065		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-05-05	06:22			SHARK-HYD+2015+77LA+0065+30+30	58 48.00	17 37.00	58.80000	17.61667		42.8	16	2	7			4	8	2	0	11.5				30					6.41				6.493								8.41										1.571				0.41		0.78						0.06		0.10		18.56		14.49				1.37																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0065		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-05-05	06:22			SHARK-HYD+2015+77LA+0065+35+35	58 48.00	17 37.00	58.80000	17.61667		42.8	16	2	7			4	8	2	0	11.5				35					6.23				6.531								8.17										1.579				0.47		0.85						0.09		0.11		19.21		15.66																													2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0065		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-05-05	06:22			SHARK-HYD+2015+77LA+0065+40+40	58 48.00	17 37.00	58.80000	17.61667		42.8	16	2	7			4	8	2	0	11.5				40					6.00				6.557								8.06										1.588				0.51		1.16						0.15		0.19		22.91		16.87				1.36																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+0+0	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				0					6.24				6.352								8.60										1.544				0.30		0.74						0.05		0.05		19.41		12.96				2.59																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+5+5	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				5					6.23				6.355								9.33										1.545				0.30		0.73						0.02	<	0.09		19.18		12.96				2.43																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+10+10	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				10					6.14				6.353								9.34										1.545				0.31		0.78						0.02	<	0.13		19.96		12.85				2.34																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+15+15	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				15					5.92				6.419								9.38										1.555				0.33		0.73						0.09		0.06		19.61		13.63				1.85																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+20+20	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				20					5.81				6.506								8.98										1.567				0.37		0.81						0.03		0.12		20.14		14.58				1.86																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+25+25	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				25					5.74				6.607								8.90										1.581				0.46		0.72						0.10		0.11		18.39		14.75																													2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+30+30	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				30					5.68				6.642								8.75										1.589				0.51		0.89						0.03		0.09		19.33		14.87				1.68																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+35+35	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				35					5.51				6.655								8.67										1.591				0.53		0.94						0.03		0.10		19.03		15.23																													2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0056		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-28	06:15			SHARK-HYD+2015+77LA+0056+40+40	58 48.00	17 37.00	58.80000	17.61667		41.2	34	4	7			0	0	1	0	10.8				40					4.02				6.732								8.25										1.603				0.73		1.23						0.18		0.10		20.31		20.07				1.87																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+0+0	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				0					5.56				6.435								8.71														0.33		0.73						0.03		0.07		19.39		14.70				2.25																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+5+5	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				5					5.57				6.448								9.13														0.34		0.75						0.06		0.06		19.93		14.63				2.32																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+10+10	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				10					5.34				6.454								9.12														0.34		0.71						0.02	<	0.09		19.46		14.70				1.99																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+15+15	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				15					4.93				6.508								9.10														0.39		0.76						0.03		0.09		19.06		14.96				2.22																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+20+20	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				20					4.71				6.570								9.03														0.46		0.74						0.04		0.13		18.15		15.37				2.1																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+25+25	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				25					4.46				6.632								8.92														0.54		0.80						0.12		0.11		17.86		15.56																													2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+30+30	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				30					3.74				6.722								8.60														0.74		1.05						1.03		0.13		19.44		19.00				1.25																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+35+35	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				35					3.58				6.759								8.45														0.81		1.06						2.07		0.30		19.99		20.15																													2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77LA	0047		B1	B1	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2015-04-22	06:43			SHARK-HYD+2015+77LA+0047+40+40	58 48.00	17 37.00	58.80000	17.61667		41	32	5	9			1	1	1	0	8.15				40					3.48				6.804								8.38														0.86		1.16						2.73		0.50		21.14		20.97				1.34																									2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMRC	SHARK_PhysicalChemical_2015_BAS_SMRC_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0186		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-04-22	17:04			SHARK-HYD+2015+34AR+0186+0+0	55 00.00	14 05.00	55.00000	14.08333		48	25	8	7.5		1021	1	1	3	0					0					6.57		8.330		8.340						8.68		7.89														0.33		0.87		0.02	<	0.10	<			0.20	<	21.2		6.8		7.5		2.2																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0186		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-04-22	17:04			SHARK-HYD+2015+34AR+0186+5+5	55 00.00	14 05.00	55.00000	14.08333		48	25	8	7.5		1021	1	1	3	0					5			6.66		6.59		8.356		8.329						8.62		7.91														0.35		0.98		0.02	<	0.10	<			0.20	<	19.5		7.3		7.2		1.8																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0186		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-04-22	17:04			SHARK-HYD+2015+34AR+0186+10+10	55 00.00	14 05.00	55.00000	14.08333		48	25	8	7.5		1021	1	1	3	0					10					6.25		8.467		8.443						8.55		7.66														0.31		0.78		0.02	<	0.10	<			0.20	<	20.0		7.0		7.3		1.5																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
