delivery_datatype	check_status_sv	data_checked_by_sv	visit_year	platform_code	visit_id	expedition_id	station_name	reported_station_name	sample_project_name_sv	sample_orderer_name_sv	visit_date	sample_time	sample_enddate	sample_endtime	shark_sample_id	sample_latitude_dm	sample_longitude_dm	sample_latitude_dd	sample_longitude_dd	positioning_system_code	water_depth_m	wind_direction_code	wind_speed_ms	air_temperature_degc	air_temperature_wet_degc	air_pressure_hpa	weather_observation_code	cloud_observation_code	wave_observation_code	ice_observation_code	Secchi depth (m)	QFLAG Secchi depth	additional_sampling	visit_comment	sample_depth_m	Pressure CTD (dbar)	QFLAG Pressure CTD	Temperature bottle (C)	QFLAG Temperature bottle	Temperature CTD (C)	QFLAG Temperature CTD	Salinity bottle (o/oo psu)	QFLAG Salinity bottle	Salinity CTD (o/oo psu)	QFLAG Salinity CTD	Conductivity_25 bottle (mS/m)	QFLAG Conductivity_25 bottle	Conductivity CTD (mS/m)	QFLAG Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	QFLAG Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	QFLAG Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	QFLAG Hydrogen sulphide H2S	pH	QFLAG pH	pH Laboratory	QFLAG pH Laboratory	Temperature pH Laboratory (C)	QFLAG Temperature pH Laboratory	Alkalinity (mmol/kg)	QFLAG Alkalinity	Alkalinity_2 (mmol/l)	QFLAG Alkalinity_2	Phosphate PO4-P (umol/l)	QFLAG Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	QFLAG Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	QFLAG Nitrite NO2-N	Nitrate NO3-N (umol/l)	QFLAG Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	QFLAG Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	QFLAG Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	QFLAG Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	QFLAG Humus	Chlorophyll-a bottle (ug/l)	QFLAG Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	QFLAG Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	QFLAG Particulate organic carbon POC	Total organic carbon TOC (mg/l)	QFLAG Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	QFLAG Particulate organic nitrogen PON	Current direction (deca degrees)	QFLAG Current direction	Current velocity (cm/s)	QFLAG Current velocity	Lignin (mg/l)	QFLAG Lignin	Yellow substance (1/l)	QFLAG Yellow substance	Aluminium (ug/l)	QFLAG Aluminium	Urea (umol/l)	QFLAG Urea	Colored dissolved organic matter CDOM (1/m)	QFLAG Colored dissolved organic matter CDOM	sample_comment	location_water_category	location_water_district	location_svar_sea_area_name	location_svar_sea_area_code	location_type_area	location_sea_basin	location_helcom_ospar_area	location_economic_zone	location_county	location_municipality	station_viss_eu_id	reporting_institute_name_sv	data_holding_centre	internet_access	dataset_name	dataset_file_name
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0128		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-03-01	10:40			SHARK-HYD+2014+34AR+0128+20+20	56 40.00	12 07.00	56.66667	12.11667		63	12	4	3.3		1004	4	8	3	0	7			EXTRA PLANKTONSAMPLING AT 12.5M DUE TO FLUORESCENCE PEAK.	20					4.80		31.671		32.525						7.00		6.52				8.10				25.4		2.281				0.59		0.83		0.41		11.76		12.17		0.38		23.2		9.4		3.7		1.5																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0128		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-03-01	10:40			SHARK-HYD+2014+34AR+0128+25+25	56 40.00	12 07.00	56.66667	12.11667		63	12	4	3.3		1004	4	8	3	0	7			EXTRA PLANKTONSAMPLING AT 12.5M DUE TO FLUORESCENCE PEAK.	25					5.19		33.365		33.495						6.85		6.41				8.10				25.5		2.321				0.63		0.76		0.33		12.67		13.00		0.48		22.2		10.0		3.4		0.2																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0128		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-03-01	10:40			SHARK-HYD+2014+34AR+0128+30+30	56 40.00	12 07.00	56.66667	12.11667		63	12	4	3.3		1004	4	8	3	0	7			EXTRA PLANKTONSAMPLING AT 12.5M DUE TO FLUORESCENCE PEAK.	30					5.29		33.617		33.588						6.72		6.36				8.10				25.3		2.330				0.63		0.80		0.36		11.92		12.28		0.20	<	20.2		9.3		2.9		0.2																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0128		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-03-01	10:40			SHARK-HYD+2014+34AR+0128+40+40	56 40.00	12 07.00	56.66667	12.11667		63	12	4	3.3		1004	4	8	3	0	7			EXTRA PLANKTONSAMPLING AT 12.5M DUE TO FLUORESCENCE PEAK.	40					5.80		33.854		33.797						6.57		6.21				8.09				25.3			B			0.66		0.88		0.07		10.95		11.02		0.20	<	18.8		8.7		2.7		0.1																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0128		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-03-01	10:40			SHARK-HYD+2014+34AR+0128+50+50	56 40.00	12 07.00	56.66667	12.11667		63	12	4	3.3		1004	4	8	3	0	7			EXTRA PLANKTONSAMPLING AT 12.5M DUE TO FLUORESCENCE PEAK.	50					6.13		34.052		34.054						6.52		6.06				8.09				25.4		2.337				0.69		0.85		0.10		10.58		10.68		0.20	<	18.0		8.6		2.4																											4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0128		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-03-01	10:40			SHARK-HYD+2014+34AR+0128+62+62	56 40.00	12 07.00	56.66667	12.11667		63	12	4	3.3		1004	4	8	3	0	7			EXTRA PLANKTONSAMPLING AT 12.5M DUE TO FLUORESCENCE PEAK.	62			6.23				34.167								6.33						8.09				25.4		2.334				0.71		0.93		0.11		10.46		10.57		0.20	<	17.5		8.8		2.4																											4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+0+0	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				0					3.27		21.726		22.428						8.20		7.80														0.43		0.93		0.41		10.54		10.95		0.84		27.7		18.9				1.5																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+5+5	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				5					3.40		23.107		23.982						8.16		7.73														0.44		0.88		0.41		9.91		10.32		0.83		25.2		14.5				1.8																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+10+10	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				10					3.62		24.743		25.041						8.11		7.71														0.37		0.88		0.37		8.70		9.07		0.72		24.4		9.1				3.8																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+15+15	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				15					3.88		27.076		27.563						7.93		7.34														0.39		0.86		0.43		9.51		9.94		0.57		22.6		8.0				3.6																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+20+20	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				20					4.17		29.523		29.623						7.43		7.02														0.51		0.78		0.55		11.74		12.29		0.85		23.5		9.4				1.1																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+30+30	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				30					5.17		32.500		32.451						6.55		6.25														0.69		0.88		0.51		12.35		12.86		0.68		22.8		10.6				0.3																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+40+40	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				40					5.69		33.016		33.008						6.25		5.90														0.74		0.95		0.47		12.12		12.59		0.31		21.7		10.9				0.1																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+50+50	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				50					6.70		33.898		33.949						5.22		4.84														1.07		1.18		0.32		11.65		11.97		0.20	<	19.7		13.7				0.2																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0121		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-28	09:30			SHARK-HYD+2014+34AR+0121+75+75	58 15.50	11 26.00	58.25833	11.43333		76	12	4	5.5		1006	2	8	3	0	5				75			6.97				34.203								4.58																1.29		1.37		0.24		11.60		11.84		0.25		19.4		16.0																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+0+0	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					0					3.19				19.797						8.55		8.64				8.20				24.9		2.022				0.29		0.85		0.37		2.47		2.84		0.32		23.2		6.5		7.0		4.5																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+5+5	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					5					3.19		19.819		19.799						8.60		8.63				8.20				25.4		2.000				0.29		0.87		0.37		2.57		2.94		0.20	<	20.3		6.6		6.9		4.6																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+10+10	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					10					3.11		19.854		19.892						8.75		8.39				8.21				25.6		2.006				0.28		0.94		0.36		2.49		2.85		0.20	<	20.1		6.6		6.7		4.4																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+15+15	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					15			3.14		3.60		19.993		22.233						8.41		7.47				8.19				25.7		2.003				0.31		0.92		0.40		3.27		3.67		0.20	<	19.9		6.5		6.7		5.4																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+20+20	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					20					4.80		32.457		33.183						6.90		6.56				8.13				25.7		2.313				0.60		0.76		0.49		12.78		13.27		0.89		22.1		10.0		3.9		1.1																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+25+25	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					25			3.69		4.97		33.266		33.310						6.85		6.52				8.14				25.6		2.324				0.63		0.85		0.36		12.62		12.98		0.57		20.4		9.9		3.4		0.2																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+30+30	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					30			5.03		5.17				33.419						6.76		6.44				8.12				25.5		2.309				0.60		0.84		0.38		12.05		12.43		0.33		20.5		9.2		3.6		0.4																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+40+40	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					40			5.46		5.51		33.587		33.638						6.56		6.34				8.12				25.6		2.308				0.66		0.92		0.25		11.55		11.80		0.20	<	18.5		9.2		2.9		0.1																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+50+50	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					50			6.60		6.63		34.247		34.292						6.07		5.83				8.09				25.4		2.316				0.75		1.01		0.15		9.70		9.85		0.20	<	15.8		9.1		2.0																											4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0117		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-02-27	18:30			SHARK-HYD+2014+34AR+0117+62+62	56 40.00	12 07.00	56.66667	12.11667		63	11	8	4.3		1012	9	9	9	9					62			6.61				34.302								6.10						8.09				25.4		2.334				0.79		0.97		0.19		9.68		9.87		0.20	<	16.0		9.5		2.0																											4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
