delivery_datatype	check_status_sv	data_checked_by_sv	visit_year	platform_code	visit_id	expedition_id	station_name	reported_station_name	sample_project_name_sv	sample_orderer_name_sv	visit_date	sample_time	sample_enddate	sample_endtime	shark_sample_id	sample_latitude_dm	sample_longitude_dm	sample_latitude_dd	sample_longitude_dd	positioning_system_code	water_depth_m	wind_direction_code	wind_speed_ms	air_temperature_degc	air_temperature_wet_degc	air_pressure_hpa	weather_observation_code	cloud_observation_code	wave_observation_code	ice_observation_code	Secchi depth (m)	QFLAG Secchi depth	additional_sampling	visit_comment	sample_depth_m	Pressure CTD (dbar)	QFLAG Pressure CTD	Temperature bottle (C)	QFLAG Temperature bottle	Temperature CTD (C)	QFLAG Temperature CTD	Salinity bottle (o/oo psu)	QFLAG Salinity bottle	Salinity CTD (o/oo psu)	QFLAG Salinity CTD	Conductivity_25 bottle (mS/m)	QFLAG Conductivity_25 bottle	Conductivity CTD (mS/m)	QFLAG Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	QFLAG Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	QFLAG Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	QFLAG Hydrogen sulphide H2S	pH	QFLAG pH	pH Laboratory	QFLAG pH Laboratory	Temperature pH Laboratory (C)	QFLAG Temperature pH Laboratory	Alkalinity (mmol/kg)	QFLAG Alkalinity	Alkalinity_2 (mmol/l)	QFLAG Alkalinity_2	Phosphate PO4-P (umol/l)	QFLAG Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	QFLAG Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	QFLAG Nitrite NO2-N	Nitrate NO3-N (umol/l)	QFLAG Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	QFLAG Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	QFLAG Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	QFLAG Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	QFLAG Humus	Chlorophyll-a bottle (ug/l)	QFLAG Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	QFLAG Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	QFLAG Particulate organic carbon POC	Total organic carbon TOC (mg/l)	QFLAG Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	QFLAG Particulate organic nitrogen PON	Current direction (deca degrees)	QFLAG Current direction	Current velocity (cm/s)	QFLAG Current velocity	Lignin (mg/l)	QFLAG Lignin	Yellow substance (1/l)	QFLAG Yellow substance	Aluminium (ug/l)	QFLAG Aluminium	Urea (umol/l)	QFLAG Urea	Colored dissolved organic matter CDOM (1/m)	QFLAG Colored dissolved organic matter CDOM	sample_comment	location_water_category	location_water_district	location_svar_sea_area_name	location_svar_sea_area_code	location_type_area	location_sea_basin	location_helcom_ospar_area	location_economic_zone	location_county	location_municipality	station_viss_eu_id	reporting_institute_name_sv	data_holding_centre	internet_access	dataset_name	dataset_file_name
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0133		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	14:05			SHARK-HYD+2017+77SN+0133+20+20	58 18.75	11 46.40	58.31250	11.77333		40	32	6	12		1012	1	2	1	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	20			13.17		13.35		30.034			B						B															1.40		1.93		0.94		3.91		4.85		1.32		16.8		17.8				0.4				13.2																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0133		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	14:05			SHARK-HYD+2017+77SN+0133+30+30	58 18.75	11 46.40	58.31250	11.77333		40	32	6	12		1012	1	2	1	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	30			7.50		7.52		32.132			B									6												10.20		9.89		0.10		0.10	<	0.10	<	13.80		21.1		55.4				0.2	<																								2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0133		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	14:05			SHARK-HYD+2017+77SN+0133+39+39	58 18.75	11 46.40	58.31250	11.77333		40	32	6	12		1012	1	2	1	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	39			7.73				32.929												22												24.58		22.68		0.09		0.10	<	0.10	<	36.40		39.4		77.2																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0134		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	15:15			SHARK-HYD+2017+77SN+0134+0+0	58 13.80	11 34.80	58.23000	11.58000		40	32	5	9		1012	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	0			12.99		12.92		23.644			B					6.33																0.05		0.75		0.02	<	0.10	<	0.10	<	0.20	<	23.6		1.2				5.9				42.7																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0134		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	15:15			SHARK-HYD+2017+77SN+0134+2+2	58 13.80	11 34.80	58.23000	11.58000		40	32	5	9		1012	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	2			12.98		12.98		23.644			B					6.41																0.04		0.70		0.02	<	0.10	<	0.10	<	0.20	<	17.0		1.2				6.0																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0134		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	15:15			SHARK-HYD+2017+77SN+0134+5+5	58 13.80	11 34.80	58.23000	11.58000		40	32	5	9		1012	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	5			13.01		12.98		23.647			B					6.35																0.04		0.68		0.02	<	0.10	<	0.10	<	0.20	<	16.9		1.2				6.2				37.6																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0134		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	15:15			SHARK-HYD+2017+77SN+0134+10+10	58 13.80	11 34.80	58.23000	11.58000		40	32	5	9		1012	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	10			13.07		13.07		23.711			B					6.23																0.03		0.54		0.02	<	0.10	<	0.10	<	0.20	<	15.2		1.0				5.0																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0134		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	15:15			SHARK-HYD+2017+77SN+0134+15+15	58 13.80	11 34.80	58.23000	11.58000		40	32	5	9		1012	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	15			13.18		13.19		23.977			B					5.86																0.07		0.52		0.06		0.10	<	0.14		0.24		14.7		2.4				2.1																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0134		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	15:15			SHARK-HYD+2017+77SN+0134+20+20	58 13.80	11 34.80	58.23000	11.58000		40	32	5	9		1012	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	20			8.06		9.03		27.125			B					0.12																1.15		1.58		3.23		6.56		9.79		2.89		24.0		40.0				0.2				10.5																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0134		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	15:15			SHARK-HYD+2017+77SN+0134+30+30	58 13.80	11 34.80	58.23000	11.58000		40	32	5	9		1012	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	30			6.15		6.16		28.326			B					0.10	<															1.54		1.79		1.69		7.03		8.72		4.81		24.0		49.5				0.2	<																								2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0134		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	15:15			SHARK-HYD+2017+77SN+0134+39+39	58 13.80	11 34.80	58.23000	11.58000		40	32	5	9		1012	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	39			6.13				28.353								0.12																2.09		2.45		0.67		8.29		8.96		6.15		26.8		50.7																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+0+0	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	0			11.96		11.92		23.459			B					6.56																0.10		0.64		0.06		0.10	<	0.10	<	0.20	<	16.9		3.7				3.3				29.1																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+2+2	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	2			13.61		12.57		26.264			B					6.39																0.15			B	0.04		0.10	<	0.10	<	0.20	<		B	4.1					B																								2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+5+5	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	5			15.22		15.13		33.099			B					5.23																0.44		0.75		0.39		0.88		1.27		1.32		12.2		5.0				1.4				16.4																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+10+10	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	10			15.12		15.10		33.320			B					5.34																0.43		0.65		0.24		0.85		1.09		1.44		11.5		4.9				0.9																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+15+15	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	15			15.05		15.07		33.466			B					5.47																0.37		0.71		0.18		0.67		0.85		1.25		11.8		4.3				0.9																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+20+20	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	20			14.89		14.93		33.550			B					5.39																0.39		0.70		0.18		0.85		1.03		1.25		11.5		4.6				0.8				11.5																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+30+30	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	30			14.59		14.58		33.686			B					5.32																0.47		0.75		0.25		1.51		1.76		1.36		12.2		5.8				1.0																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+40+40	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	40			13.88		14.32		33.744			B					5.05																0.62		0.85		0.50		2.80		3.30		1.16		13.7		8.2																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+50+50	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	50			11.64		11.70		34.230			B					4.58																0.88		1.18		0.80		7.07		7.87		0.20	<	15.7		11.6																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+60+60	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	60					11.50		34.271			B					4.51																0.96		1.22		1.11		7.38		8.49		0.20	<	16.7		13.0																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0130		ÅSTOL	ÅSTOL	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-10-09	09:55			SHARK-HYD+2017+77SN+0130+64+64	57 55.18	11 35.60	57.91967	11.59333		65	36	5	8		1014	1	1	2	0	5			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	64							34.287								4.44																0.99		1.34		1.09		7.46		8.55		0.36		18.2		14.8																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Tjörn		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77NE	0009		KOSTERFJORDEN	KOSTERFJORDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-09-07	07:30			SHARK-HYD+2017+77NE+0009+0+0	58 52.10	11 06.20	58.86833	11.10333		245	07	4	11		1013	2	6	2	0	6				0					15.86		23.115		22.96						5.83																0.05		0.52		0.09		0.36		0.45		0.64		15.0		2.6				5.1				26.5																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Strömstad		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77NE	0009		KOSTERFJORDEN	KOSTERFJORDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-09-07	07:30			SHARK-HYD+2017+77NE+0009+2+2	58 52.10	11 06.20	58.86833	11.10333		245	07	4	11		1013	2	6	2	0	6				2					15.99		23.158		23.14						5.89																0.05		0.48		0.09		0.32		0.41		0.51		15.6		2.6				5.2																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Strömstad		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77NE	0009		KOSTERFJORDEN	KOSTERFJORDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-09-07	07:30			SHARK-HYD+2017+77NE+0009+5+5	58 52.10	11 06.20	58.86833	11.10333		245	07	4	11		1013	2	6	2	0	6				5					16.08		23.554		23.68						5.86																0.07		0.47		0.09		0.31		0.40		0.28		15.6		2.0				5.9				24.1																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Strömstad		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
